invoice_id,vendor,amount,date,true_label,vendor_mean,vendor_std,amount_zscore,amount_ratio,invoice_gap_days,vendor_frequency,split_cluster_flag,window_invoice_count,window_vendor_count,cluster_amount_ratio,co_occurrence_score,entropy_score,vendor_degree,cluster_size
D_745,V24,47665.3,2024-01-08 00:00:00,0,69961.0374137931,66357.40093125252,-0.3359896727603721,0.6813023428417585,1.0,58,1,112,30,1.133671987639815,103,4.515872804862352,31,40
A_1409,V6,60682.06,2024-01-08 00:00:00,0,144506.03180487806,76560.92735485801,-1.0948519022563408,0.41992461710746715,1.0,205,1,112,30,1.133671987639815,103,4.515872804862352,9,40
D_858,V34,19343.55,2024-01-08 00:00:00,0,87031.30054545455,69584.65178653522,-0.9727256813386935,0.22225713762325977,1.0,55,1,112,30,1.133671987639815,103,4.515872804862352,32,40
A_1396,V33,128160.24,2024-01-08 00:00:00,0,88242.64793103449,64151.09930319075,0.6222336057984641,1.452345216962945,1.0,58,1,112,30,1.133671987639815,103,4.515872804862352,32,40
D_473,V21,89209.64,2024-01-08 00:00:00,0,99317.54854545454,98935.44463436803,-0.10216567396180021,0.8982173149577588,0.0,110,1,112,30,1.133671987639815,103,4.515872804862352,23,40
A_1237,V18,84769.36,2024-01-08 00:00:00,0,93668.06014705882,102265.70386062763,-0.08701463732698622,0.9049878355447739,,136,1,112,30,1.133671987639815,103,4.515872804862352,23,40
C_851,V4,92876.92,2024-01-08 00:00:00,1,81228.63022988506,33321.06049362434,0.34956691145626045,1.1433872065790815,2.0,174,1,112,30,1.133671987639815,103,4.515872804862352,16,40
A_294,V18,308470.85,2024-01-08 00:00:00,0,93668.06014705882,102265.70386062763,2.1004176505549776,3.2931989444081755,0.0,136,1,112,30,1.133671987639815,103,4.515872804862352,23,40
C_859,V11,261580.09,2024-01-08 00:00:00,1,182570.8592121212,102941.535881061,0.7675081064562607,1.4327514170520828,2.0,165,1,112,30,1.133671987639815,103,4.515872804862352,4,40
C_818,V9,270248.35,2024-01-08 00:00:00,1,188269.0858278146,100038.44686257221,0.8194693867590377,1.4354290476457312,1.0,151,1,112,30,1.133671987639815,103,4.515872804862352,4,40
C_856,V1,80451.57,2024-01-08 00:00:00,1,86403.7311111111,33948.99747755859,-0.17532140068774843,0.9311014450880507,0.0,162,1,112,30,1.133671987639815,103,4.515872804862352,18,40
D_573,V31,14115.0,2024-01-08 00:00:00,0,67268.36175438597,41034.01405489689,-1.295317254754125,0.20982806484082184,,57,1,112,30,1.133671987639815,103,4.515872804862352,18,40
A_1054,V1,41394.36,2024-01-08 00:00:00,0,86403.7311111111,33948.99747755859,-1.3257547704050028,0.47907515558111546,0.0,162,1,112,30,1.133671987639815,103,4.515872804862352,18,40
C_1124,V3,107185.81,2024-01-08 00:00:00,1,83925.30547297298,30830.50022220062,0.7544395945507054,1.277142004475788,1.0,148,1,112,30,1.133671987639815,103,4.515872804862352,16,40
C_1072,V2,101434.05,2024-01-08 00:00:00,1,89201.08671052632,40922.37405936534,0.29892362422824625,1.1371264254071565,1.0,152,1,112,30,1.133671987639815,103,4.515872804862352,20,40
C_879,V1,103244.7,2024-01-08 00:00:00,1,86403.7311111111,33948.99747755859,0.49605213962154204,1.1948963751444783,1.0,162,1,112,30,1.133671987639815,103,4.515872804862352,18,40
C_1164,V8,233629.17,2024-01-08 00:00:00,1,179937.1240782123,101867.69807590247,0.5270710918655475,1.2983861602250018,0.0,179,1,112,30,1.133671987639815,103,4.515872804862352,4,40
A_719,V3,28913.56,2024-01-08 00:00:00,0,83925.30547297298,30830.50022220062,-1.7842707969611242,0.34451129281880655,0.0,148,1,112,30,1.133671987639815,103,4.515872804862352,16,40
A_246,V26,277301.89,2024-01-08 00:00:00,0,82902.77408450704,83596.62150892465,2.3254144365188605,3.3448644897316187,4.0,71,1,112,30,1.133671987639815,103,4.515872804862352,30,40
C_572,V8,272948.28,2024-01-08 00:00:00,1,179937.1240782123,101867.69807590247,0.9130494222325783,1.516900775743109,3.0,179,1,112,30,1.133671987639815,103,4.515872804862352,4,40
C_461,V1,93299.99,2024-01-09 00:00:00,1,86403.7311111111,33948.99747755859,0.20312987927163828,1.079801867330876,0.0,162,1,113,28,1.1353221177378525,103,4.539558015766008,18,40
C_632,V3,87914.7,2024-01-09 00:00:00,1,83925.30547297298,30830.50022220062,0.1293934611769039,1.0475225795362981,1.0,148,1,113,28,1.1353221177378525,103,4.539558015766008,16,40
C_778,V1,87807.9,2024-01-09 00:00:00,1,86403.7311111111,33948.99747755859,0.04135991143495855,1.016239491412623,0.0,162,1,113,28,1.1353221177378525,103,4.539558015766008,18,40
A_646,V9,159460.07,2024-01-09 00:00:00,0,188269.0858278146,100038.44686257221,-0.28797656056006155,0.8469750746586303,0.0,151,1,113,28,1.1353221177378525,103,4.539558015766008,4,40
C_426,V10,214311.07,2024-01-09 00:00:00,1,184110.51882978724,99924.56226640988,0.302230485225548,1.1640285809500737,0.0,188,1,113,28,1.1353221177378525,103,4.539558015766008,4,40
A_468,V10,295060.33,2024-01-09 00:00:00,0,184110.51882978724,99924.56226640988,1.1103246121789272,1.6026174346689626,2.0,188,1,113,28,1.1353221177378525,103,4.539558015766008,4,40
C_812,V9,264353.7,2024-01-09 00:00:00,1,188269.0858278146,100038.44686257221,0.7605461301351016,1.404119506493288,0.0,151,1,113,28,1.1353221177378525,103,4.539558015766008,4,40
C_799,V5,169769.49,2024-01-09 00:00:00,1,144407.3437244898,59983.82205994232,0.42280939418584956,1.1756210591535874,0.0,196,1,113,28,1.1353221177378525,103,4.539558015766008,3,40
C_1196,V1,95390.95,2024-01-09 00:00:00,1,86403.7311111111,33948.99747755859,0.26471928001849093,1.1040014681294845,1.0,162,1,113,28,1.1353221177378525,103,4.539558015766008,18,40
C_550,V5,187421.24,2024-01-09 00:00:00,1,144407.3437244898,59983.82205994232,0.7170796677954095,1.2978560321803327,2.0,196,1,113,28,1.1353221177378525,103,4.539558015766008,3,40
D_247,V7,76367.0,2024-01-09 00:00:00,0,144842.31624309393,63932.34127505827,-1.0710423525104822,0.5272386878510257,0.0,181,1,113,28,1.1353221177378525,103,4.539558015766008,3,40
C_371,V7,189592.72,2024-01-09 00:00:00,1,144842.31624309393,63932.34127505827,0.6999540906892057,1.308950422550407,0.0,181,1,113,28,1.1353221177378525,103,4.539558015766008,3,40
C_605,V7,197783.53,2024-01-09 00:00:00,1,144842.31624309393,63932.34127505827,0.8280689340032904,1.3654998734498407,2.0,181,1,113,28,1.1353221177378525,103,4.539558015766008,3,40
A_777,V31,79948.63,2024-01-09 00:00:00,0,67268.36175438597,41034.01405489689,0.3090109395027937,1.1884850385812875,1.0,57,1,113,28,1.1353221177378525,103,4.539558015766008,18,40
C_1121,V4,100503.46,2024-01-09 00:00:00,1,81228.63022988506,33321.06049362434,0.5784405131190157,1.2372758526115257,0.0,174,1,113,28,1.1353221177378525,103,4.539558015766008,16,40
C_664,V4,95642.01,2024-01-09 00:00:00,1,81228.63022988506,33321.06049362434,0.4325476743214216,1.177427617598738,1.0,174,1,113,28,1.1353221177378525,103,4.539558015766008,16,40
C_235,V6,195734.01,2024-01-09 00:00:00,1,144506.03180487806,76560.92735485801,0.669105127901034,1.3544947090484265,1.0,205,1,113,28,1.1353221177378525,103,4.539558015766008,9,40
C_28,V11,251559.62,2024-01-09 00:00:00,1,182570.8592121212,102941.535881061,0.6701676833334266,1.3778663430694724,1.0,165,1,113,28,1.1353221177378525,103,4.539558015766008,4,40
A_103,V6,85060.45,2024-01-09 00:00:00,0,144506.03180487806,76560.92735485801,-0.7764378962059413,0.588624988954542,0.0,205,1,113,28,1.1353221177378525,103,4.539558015766008,9,40
C_95,V9,244080.6,2024-01-09 00:00:00,1,188269.0858278146,100038.44686257221,0.5578950696204439,1.2964385655150112,1.0,151,1,113,28,1.1353221177378525,103,4.539558015766008,4,40
C_536,V5,163941.52,2024-01-09 00:00:00,1,144407.3437244898,59983.82205994232,0.32565198336322243,1.1352634880487007,0.0,196,1,113,28,1.1353221177378525,103,4.539558015766008,3,40
C_1168,V3,101871.16,2024-01-10 00:00:00,1,83925.30547297298,30830.50022220062,0.5820623193063075,1.2138168054211067,0.0,148,1,109,31,1.1213084683757586,95,4.4861989241018465,16,40
C_291,V5,179141.55,2024-01-10 00:00:00,1,144407.3437244898,59983.82205994232,0.5790499176741842,1.2405207717206155,1.0,196,1,109,31,1.1213084683757586,95,4.4861989241018465,3,40
A_177,V3,42239.68,2024-01-10 00:00:00,0,83925.30547297298,30830.50022220062,-1.3520466137731666,0.5032948818842331,1.0,148,1,109,31,1.1213084683757586,95,4.4861989241018465,16,40
C_410,V8,263349.06,2024-01-10 00:00:00,1,179937.1240782123,101867.69807590247,0.8188181207502757,1.4635534373223327,2.0,179,1,109,31,1.1213084683757586,95,4.4861989241018465,4,40
C_1039,V6,193010.38,2024-01-10 00:00:00,1,144506.03180487806,76560.92735485801,0.6335309189684897,1.3356469757168221,0.0,205,1,109,31,1.1213084683757586,95,4.4861989241018465,9,40
A_890,V17,19547.53,2024-01-10 00:00:00,0,105661.17514285714,95526.67662806554,-0.9014523139523043,0.1850002611963211,9.0,105,1,109,31,1.1213084683757586,95,4.4861989241018465,24,40
C_76,V1,100457.09,2024-01-10 00:00:00,1,86403.7311111111,33948.99747755859,0.4139428551704121,1.1626341371379125,1.0,162,1,109,31,1.1213084683757586,95,4.4861989241018465,18,40
C_1186,V7,181424.15,2024-01-10 00:00:00,1,144842.31624309393,63932.34127505827,0.5721871096885313,1.2525545168788568,0.0,181,1,109,31,1.1213084683757586,95,4.4861989241018465,3,40
C_985,V7,182158.97,2024-01-10 00:00:00,1,144842.31624309393,63932.34127505827,0.5836806431930389,1.257627723009865,0.0,181,1,109,31,1.1213084683757586,95,4.4861989241018465,3,40
C_170,V7,184274.6,2024-01-10 00:00:00,1,144842.31624309393,63932.34127505827,0.6167718278207592,1.2722340580129194,1.0,181,1,109,31,1.1213084683757586,95,4.4861989241018465,3,40
A_694,V16,35001.03,2024-01-10 00:00:00,0,96281.34727272727,92447.62699932391,-0.6628580570826155,0.3635248931027496,5.0,121,1,109,31,1.1213084683757586,95,4.4861989241018465,26,40
C_895,V11,270591.93,2024-01-10 00:00:00,1,182570.8592121212,102941.535881061,0.8550505389684362,1.482111926600981,0.0,165,1,109,31,1.1213084683757586,95,4.4861989241018465,4,40
C_873,V11,268576.51,2024-01-10 00:00:00,1,182570.8592121212,102941.535881061,0.8354724317967945,1.471072875957046,1.0,165,1,109,31,1.1213084683757586,95,4.4861989241018465,4,40
C_1071,V1,100141.25,2024-01-10 00:00:00,1,86403.7311111111,33948.99747755859,0.4046397616956992,1.15897878174315,0.0,162,1,109,31,1.1213084683757586,95,4.4861989241018465,18,40
A_355,V20,61894.03,2024-01-10 00:00:00,0,84574.58505376344,95035.94061676953,-0.23864988610293497,0.73181911730974,2.0,93,1,109,31,1.1213084683757586,95,4.4861989241018465,26,40
C_155,V6,166960.5,2024-01-10 00:00:00,1,144506.03180487806,76560.92735485801,0.29328504350533646,1.1553797619027975,1.0,205,1,109,31,1.1213084683757586,95,4.4861989241018465,9,40
C_1013,V10,269147.44,2024-01-10 00:00:00,1,184110.51882978724,99924.56226640988,0.8510026788090244,1.4618718139457056,1.0,188,1,109,31,1.1213084683757586,95,4.4861989241018465,4,40
A_945,V39,52145.82,2024-01-10 00:00:00,0,59686.60327868852,62062.45272865382,-0.12150118865699275,0.873645734383486,6.0,61,1,109,31,1.1213084683757586,95,4.4861989241018465,26,40
C_301,V4,81335.04,2024-01-10 00:00:00,1,81228.63022988506,33321.06049362434,0.003193373054925258,1.0012976763505708,1.0,174,1,109,31,1.1213084683757586,95,4.4861989241018465,16,40
C_1063,V2,79014.08,2024-01-10 00:00:00,1,89201.08671052632,40922.37405936534,-0.24892880767232367,0.8857873499799632,2.0,152,1,109,31,1.1213084683757586,95,4.4861989241018465,20,40
C_198,V4,97174.37,2024-01-10 00:00:00,1,81228.63022988506,33321.06049362434,0.4785340262246358,1.1962921624164766,0.0,174,1,109,31,1.1213084683757586,95,4.4861989241018465,16,40
A_1476,V10,17608.43,2024-01-10 00:00:00,0,184110.51882978724,99924.56226640988,-1.6662612153822942,0.09564002356788524,0.0,188,1,109,31,1.1213084683757586,95,4.4861989241018465,4,40
C_120,V10,284338.87,2024-01-10 00:00:00,1,184110.51882978724,99924.56226640988,1.0030301446090002,1.5443839245217126,0.0,188,1,109,31,1.1213084683757586,95,4.4861989241018465,4,40
B_209,V12,11237.8,2024-01-10 02:00:00,1,101944.13491379311,108863.03469822774,-0.8332075433841124,0.11023380379557016,,116,1,86,29,1.1235748832427037,72,4.249514739441641,18,40
B_213,V14,62549.73,2024-01-10 19:00:00,1,101404.49841584158,100941.99680096707,-0.38491792048192225,0.616827795111241,8.0,101,1,85,29,1.1331283871904603,71,4.246079804762224,21,40
C_732,V6,176556.36,2024-01-11 00:00:00,1,144506.03180487806,76560.92735485801,0.4186196625715989,1.221783866119379,1.0,205,1,104,30,1.162703992262976,91,4.4415825607966966,9,40
C_896,V8,277861.19,2024-01-11 00:00:00,1,179937.1240782123,101867.69807590247,0.9612772890139851,1.5442041058470979,0.0,179,1,104,30,1.162703992262976,91,4.4415825607966966,4,40
C_391,V7,155239.16,2024-01-11 00:00:00,1,144842.31624309393,63932.34127505827,0.1626200594174499,1.0717730305170485,1.0,181,1,104,30,1.162703992262976,91,4.4415825607966966,3,40
C_735,V11,295070.17,2024-01-11 00:00:00,1,182570.8592121212,102941.535881061,1.0928360159872068,1.6161864773320436,0.0,165,1,104,30,1.162703992262976,91,4.4415825607966966,4,40
D_172,V24,101221.42,2024-01-11 00:00:00,0,69961.0374137931,66357.40093125252,0.47108402474304245,1.4468049208075817,3.0,58,1,104,30,1.162703992262976,91,4.4415825607966966,31,40
A_792,V20,36671.52,2024-01-11 00:00:00,0,84574.58505376344,95035.94061676953,-0.5040467921513755,0.4335946358123146,1.0,93,1,104,30,1.162703992262976,91,4.4415825607966966,26,40
C_567,V11,268876.53,2024-01-11 00:00:00,1,182570.8592121212,102941.535881061,0.8383868733095493,1.4727161741153423,1.0,165,1,104,30,1.162703992262976,91,4.4415825607966966,4,40
C_1085,V10,254000.27,2024-01-11 00:00:00,1,184110.51882978724,99924.56226640988,0.6994181427158833,1.3796001011475307,1.0,188,1,104,30,1.162703992262976,91,4.4415825607966966,4,40
D_262,V2,28766.97,2024-01-11 00:00:00,0,89201.08671052632,40922.37405936534,-1.4767628060887108,0.3224921194204008,0.0,152,1,104,30,1.162703992262976,91,4.4415825607966966,20,40
D_987,V15,156628.96,2024-01-11 00:00:00,0,101414.6991919192,81219.53730128995,0.6798066430324375,1.5444251851342576,7.0,99,1,104,30,1.162703992262976,91,4.4415825607966966,31,40
C_1189,V2,99806.3,2024-01-11 00:00:00,1,89201.08671052632,40922.37405936534,0.2591480671679044,1.1188785339056686,1.0,152,1,104,30,1.162703992262976,91,4.4415825607966966,20,40
C_166,V8,265693.25,2024-01-11 00:00:00,1,179937.1240782123,101867.69807590247,0.8418299982384256,1.4765811934579978,1.0,179,1,104,30,1.162703992262976,91,4.4415825607966966,4,40
C_495,V9,267077.94,2024-01-11 00:00:00,1,188269.0858278146,100038.44686257221,0.7877777881004078,1.4185893570169208,2.0,151,1,104,30,1.162703992262976,91,4.4415825607966966,4,40
C_719,V9,256100.36,2024-01-11 00:00:00,1,188269.0858278146,100038.44686257221,0.6780452741343889,1.3602817403197056,0.0,151,1,104,30,1.162703992262976,91,4.4415825607966966,4,40
B_211,V15,47317.44,2024-01-11 01:00:00,1,101414.6991919192,81219.53730128995,-0.6660539438595909,0.4665691838347081,0.0,99,1,90,28,1.1355828450713283,78,4.290152987981622,31,40
B_210,V12,24593.0,2024-01-11 02:00:00,1,101944.13491379311,108863.03469822774,-0.710529745918487,0.2412376031558185,1.0,116,1,89,27,1.1417058383701117,78,4.281549256965767,18,40
B_212,V12,52594.17,2024-01-11 22:00:00,1,101944.13491379311,108863.03469822774,-0.4533174344547466,0.5159066202077687,0.0,116,1,88,27,1.1500671503797608,77,4.275782935447122,18,40
C_831,V5,199179.86,2024-01-12 00:00:00,1,144407.3437244898,59983.82205994232,0.9131062557921149,1.379282213637228,0.0,196,1,102,30,1.1633317159621284,90,4.429307152946608,3,40
C_205,V7,171031.46,2024-01-12 00:00:00,1,144842.31624309393,63932.34127505827,0.40963202039188584,1.1808032599374754,1.0,181,1,102,30,1.1633317159621284,90,4.429307152946608,3,40
A_1246,V5,92512.62,2024-01-12 00:00:00,0,144407.3437244898,59983.82205994232,-0.8651309104931885,0.6406320965532343,0.0,196,1,102,30,1.1633317159621284,90,4.429307152946608,3,40
C_53,V6,173851.14,2024-01-12 00:00:00,1,144506.03180487806,76560.92735485801,0.3832859125804119,1.2030635314324643,0.0,205,1,102,30,1.1633317159621284,90,4.429307152946608,9,40
C_600,V10,257996.03,2024-01-12 00:00:00,1,184110.51882978724,99924.56226640988,0.7394055084046245,1.4013030343773312,1.0,188,1,102,30,1.1633317159621284,90,4.429307152946608,4,40
C_129,V6,169390.1,2024-01-12 00:00:00,1,144506.03180487806,76560.92735485801,0.32501883187692504,1.1721927845609654,1.0,205,1,102,30,1.1633317159621284,90,4.429307152946608,9,40
A_713,V22,14783.39,2024-01-12 00:00:00,0,85951.16571428571,86159.38158415664,-0.8259918817185485,0.1719955498171109,,91,1,102,30,1.1633317159621284,90,4.429307152946608,29,40
C_236,V5,177308.17,2024-01-12 00:00:00,1,144407.3437244898,59983.82205994232,0.5484858526817451,1.2278249679137538,0.0,196,1,102,30,1.1633317159621284,90,4.429307152946608,3,40
A_503,V14,92454.37,2024-01-12 00:00:00,0,101404.49841584158,100941.99680096707,-0.08866517440024957,0.91172935831216,1.0,101,1,102,30,1.1633317159621284,90,4.429307152946608,21,40
C_329,V4,97212.65,2024-01-12 00:00:00,1,81228.63022988506,33321.06049362434,0.4796828147278955,1.1967634190243384,2.0,174,1,102,30,1.1633317159621284,90,4.429307152946608,16,40
A_188,V33,37485.81,2024-01-12 00:00:00,0,88242.64793103449,64151.09930319075,-0.7911952762629232,0.4247989614991492,4.0,58,1,102,30,1.1633317159621284,90,4.429307152946608,32,40
A_584,V28,179353.77,2024-01-12 00:00:00,0,87976.94703125,91319.31227399668,1.0006188184572098,2.038621905286026,7.0,64,1,102,30,1.1633317159621284,90,4.429307152946608,26,40
C_156,V10,246558.27,2024-01-12 00:00:00,1,184110.51882978724,99924.56226640988,0.6249427048878828,1.3391789474505684,0.0,188,1,102,30,1.1633317159621284,90,4.429307152946608,4,40
C_865,V10,254971.34,2024-01-12 00:00:00,1,184110.51882978724,99924.56226640988,0.7091360765255631,1.384874458809518,0.0,188,1,102,30,1.1633317159621284,90,4.429307152946608,4,40
D_505,V6,101535.17,2024-01-12 00:00:00,0,144506.03180487806,76560.92735485801,-0.5612562704398987,0.7026313441763774,0.0,205,1,102,30,1.1633317159621284,90,4.429307152946608,9,40
C_1146,V5,177589.17,2024-01-12 00:00:00,1,144407.3437244898,59983.82205994232,0.5531703710373918,1.2297708388568906,0.0,196,1,102,30,1.1633317159621284,90,4.429307152946608,3,40
A_656,V22,194843.86,2024-01-12 00:00:00,0,85951.16571428571,86159.38158415664,1.2638371869251064,2.266887150321285,0.0,91,1,102,30,1.1633317159621284,90,4.429307152946608,29,40
D_717,V1,25642.58,2024-01-12 00:00:00,0,86403.7311111111,33948.99747755859,-1.7897247606947557,0.29677286961318405,2.0,162,1,102,30,1.1633317159621284,90,4.429307152946608,18,40
D_849,V11,119594.53,2024-01-12 00:00:00,0,182570.8592121212,102941.535881061,-0.6117619764572689,0.6550545659999498,0.0,165,1,102,30,1.1633317159621284,90,4.429307152946608,4,40
C_160,V8,268151.85,2024-01-12 00:00:00,1,179937.1240782123,101867.69807590247,0.8659649881463959,1.4902447792744826,1.0,179,1,102,30,1.1633317159621284,90,4.429307152946608,4,40
C_906,V11,231522.15,2024-01-12 00:00:00,1,182570.8592121212,102941.535881061,0.4755205452140477,1.2681152013192016,1.0,165,1,102,30,1.1633317159621284,90,4.429307152946608,4,40
C_1188,V2,84280.07,2024-01-12 00:00:00,1,89201.08671052632,40922.37405936534,-0.12024953522619262,0.9448217312841687,1.0,152,1,102,30,1.1633317159621284,90,4.429307152946608,20,40
C_387,V5,188176.35,2024-01-12 00:00:00,1,144407.3437244898,59983.82205994232,0.7296680188827136,1.303085023667422,2.0,196,1,102,30,1.1633317159621284,90,4.429307152946608,3,40
C_532,V9,215957.57,2024-01-12 00:00:00,1,188269.0858278146,100038.44686257221,0.2767756624066713,1.147062577947234,1.0,151,1,102,30,1.1633317159621284,90,4.429307152946608,4,40
D_236,V12,70470.33,2024-01-12 00:00:00,0,101944.13491379311,108863.03469822774,-0.2891111375858779,0.6912574107591417,0.0,116,1,102,30,1.1633317159621284,90,4.429307152946608,18,40
A_244,V30,110263.08,2024-01-12 00:00:00,0,73122.4169117647,57615.25065897187,0.6446213119293254,1.5079038242024487,7.0,68,1,102,30,1.1633317159621284,90,4.429307152946608,29,40
